pair_id,name,a1,a2,preference,wrong_type,source_name,is_swapped,positive_source,source,target_words,negative_words,length_delta,lexical_jaccard,sequence_similarity
samplenew3_00000379::emotion_flip::base,samplenew3_00000379,"In the video, a male character, dressed in traditional attire, is shown in an indoor setting dimly lit by lamps, creating a solemn atmosphere. His face is the primary focus, displaying a stern and focused expression with a slightly furrowed brow and a downturned mouth. Notably, there is a visible stain of blood on his lower lip and chin, suggesting either physical distress or a grave situation. His eyes are wide and maintain a direct, intense gaze towards an unseen individual, conveying deep concentration. The character speaks with a deliberate, low-pitched tone, reinforcing the seriousness of his words. The subtitles reveal him stating: ""刘备被困在江东做女婿是。荆州是空虚的。关羽张飞不服诸葛亮。"" (Liu Bei is trapped in Jiangdong as a son-in-law. Jingzhou is empty. Guan Yu and Zhang Fei don't obey Zhuge Liang.) This dialogue describes a critical strategic vulnerability and internal disunity within his faction. The combination of his serious demeanor, the visual indication of distress (blood), and the weighty political/military information being conveyed strongly suggests a state of profound strategic concern and frustrated apprehension.","In the video, a male character, dressed in traditional attire, is shown in an indoor setting dimly lit by lamps, creating a solemn atmosphere. His face is the primary focus, displaying a stern and focused expression with a slightly furrowed brow and a downturned mouth. Notably, there is a visible stain of blood on his lower lip and chin, suggesting either physical distress or a grave situation. His eyes are wide and maintain a direct, intense gaze towards an unseen individual, conveying deep concentration. The character speaks with a deliberate, low-pitched tone, reinforcing the seriousness of his words. The subtitles reveal him stating: ""刘备被困在江东做女婿是。荆州是空虚的。关羽张飞不服诸葛亮。"" (Liu Bei is trapped in Jiangdong as a son-in-law. Jingzhou is empty. Guan Yu and Zhang Fei don't obey Zhuge Liang.) This dialogue describes a critical strategic vulnerability and internal disunity within his faction. The combination of his serious demeanor, the visual indication of distress (blood), and the weighty political/military information being conveyed strongly suggests a state of calm strategic confidence and composed assurance.",a1,emotion_flip,samplenew3_00000379,0,official_preferred,controlled_qwen3_text,168,168,0,0.936000,0.954545
samplenew3_00000379::intensity_mismatch::base,samplenew3_00000379,"In the video, a male character, dressed in traditional attire, is shown in an indoor setting dimly lit by lamps, creating a solemn atmosphere. His face is the primary focus, displaying a stern and focused expression with a slightly furrowed brow and a downturned mouth. Notably, there is a visible stain of blood on his lower lip and chin, suggesting either physical distress or a grave situation. His eyes are wide and maintain a direct, intense gaze towards an unseen individual, conveying deep concentration. The character speaks with a deliberate, low-pitched tone, reinforcing the seriousness of his words. The subtitles reveal him stating: ""刘备被困在江东做女婿是。荆州是空虚的。关羽张飞不服诸葛亮。"" (Liu Bei is trapped in Jiangdong as a son-in-law. Jingzhou is empty. Guan Yu and Zhang Fei don't obey Zhuge Liang.) This dialogue describes a critical strategic vulnerability and internal disunity within his faction. The combination of his serious demeanor, the visual indication of distress (blood), and the weighty political/military information being conveyed strongly suggests a state of profound strategic concern and frustrated apprehension.","In the video, a male character, dressed in traditional attire, is shown in an indoor setting dimly lit by lamps, creating a solemn atmosphere. His face is the primary focus, displaying a stern and focused expression with a slightly furrowed brow and a downturned mouth. Notably, there is a visible stain of blood on his lower lip and chin, suggesting either physical distress or a grave situation. His eyes are wide and maintain a direct, intense gaze towards an unseen individual, conveying deep concentration. The character speaks with a deliberate, low-pitched tone, reinforcing the seriousness of his words. The subtitles reveal him stating: ""刘备被困在江东做女婿是。荆州是空虚的。关羽张飞不服诸葛亮。"" (Liu Bei is trapped in Jiangdong as a son-in-law. Jingzhou is empty. Guan Yu and Zhang Fei don't obey Zhuge Liang.) This dialogue describes a critical strategic vulnerability and internal disunity within his faction. The combination of his serious demeanor, the visual indication of distress (blood), and the weighty political/military information being conveyed strongly suggests a state of intense strategic concern and frustrated apprehension.",a1,intensity_mismatch,samplenew3_00000379,0,official_preferred,controlled_qwen3_text,168,168,0,0.991736,0.993330
samplenew3_00000379::evidence_contradiction::base,samplenew3_00000379,"In the video, a male character, dressed in traditional attire, is shown in an indoor setting dimly lit by lamps, creating a solemn atmosphere. His face is the primary focus, displaying a stern and focused expression with a slightly furrowed brow and a downturned mouth. Notably, there is a visible stain of blood on his lower lip and chin, suggesting either physical distress or a grave situation. His eyes are wide and maintain a direct, intense gaze towards an unseen individual, conveying deep concentration. The character speaks with a deliberate, high-pitched tone, reinforcing the seriousness of his words. The subtitles reveal him stating: ""刘备被困在江东做女婿是。荆州是空虚的。关羽张飞不服诸葛亮。"" (Liu Bei is trapped in Jiangdong as a son-in-law. Jingzhou is empty. Guan Yu and Zhang Fei don't obey Zhuge Liang.) This dialogue describes a critical strategic vulnerability and internal disunity within his faction. The combination of his serious demeanor, the visual indication of distress (blood), and the weighty political/military information being conveyed strongly suggests a state of profound strategic concern and frustrated apprehension.","In the video, a male character, dressed in traditional attire, is shown in an indoor setting dimly lit by lamps, creating a solemn atmosphere. His face is the primary focus, displaying a stern and focused expression with a slightly furrowed brow and a downturned mouth. Notably, there is a visible stain of blood on his lower lip and chin, suggesting either physical distress or a grave situation. His eyes are wide and maintain a direct, intense gaze towards an unseen individual, conveying deep concentration. The character speaks with a deliberate, low-pitched tone, reinforcing the seriousness of his words. The subtitles reveal him stating: ""刘备被困在江东做女婿是。荆州是空虚的。关羽张飞不服诸葛亮。"" (Liu Bei is trapped in Jiangdong as a son-in-law. Jingzhou is empty. Guan Yu and Zhang Fei don't obey Zhuge Liang.) This dialogue describes a critical strategic vulnerability and internal disunity within his faction. The combination of his serious demeanor, the visual indication of distress (blood), and the weighty political/military information being conveyed strongly suggests a state of profound strategic concern and frustrated apprehension.",a2,evidence_contradiction,samplenew3_00000379,0,official_preferred,controlled_qwen3_text,168,168,0,0.983607,0.996890
samplenew3_00000388::original_rejected::base,samplenew3_00000388,"In the video, a young woman in traditional Chinese attire stands in an outdoor, brightly lit setting with a blurred green background, speaking directly to the viewer. Throughout the clip, her facial expression remains calm and composed, with a steady gaze and relaxed brows, indicative of clarity and confidence. Her lips move articulately as she speaks, and by the end, there is a subtle, almost imperceptible hint of a knowing or gentle smile, reinforcing her conviction. Her posture is upright and still, contributing to an overall impression of collectedness. Aurally, her voice is clear, of moderate pace, and maintains a consistent, assured tone without significant emotional fluctuation, conveying a sense of authority and certainty in her words. The subtitles translate her speech as, ""整个东京城里 能有如此气派的高姓人家 找不出第二个,"" which means, ""In the entire capital city of Dongjing, you won't find a second high-ranking family with such prestige."" This statement, combined with her poised visual and vocal delivery, strongly suggests that she is expressing a firm and undeniable fact, reflecting a state of absolute certainty and assured conviction regarding the unparalleled status of the family she describes.","In the video, the screen shows a female character dressed in traditional Japanese clothing, with a blurred outdoor scene in the background, possibly a garden or a temple. In the video, her gaze is downward, with a slight frown, and her overall expression is somewhat mournful. Her mouth moves slightly, indicating that she may be speaking. According to ""there is no happy family with such a grand style in Tokyo"" in the subtitle, it can be inferred that the female character is expressing a sense of sorrow and despair regarding the absence of genuine happiness within the wealthy families of Tokyo.",a1,original_rejected,samplenew3_00000388,0,official_preferred,official,181,101,-80,0.165644,0.052135
samplenew3_00000428::original_rejected::base,samplenew3_00000428,"In the video, in the opening scene, we see a female character with a furrowed brow and slightly parted lips, indicating that she is experiencing a negative emotional state. In the middle of the video, the female character's facial expression becomes more intense, with her eyes squinting and her mouth opening wider, indicating that she is experiencing stronger negative emotions. Towards the end of the video, the female character's facial expression becomes even more intense, with her eyes squinting even more and her mouth opening even wider, indicating that she is experiencing stronger negative emotions. In the audio, the character's voice is low and the tone is sad. In the text, the subtitle says, ""At least I am willing to face my own desires, what about you?"" This sentence may be the female character's evaluation or reaction to someone or something. Based on the female character's intense negative emotions shown in the video clues, as well as the description of the character's low voice and sad tone in the audio clues, we can infer that this sentence carries a sense of sadness and disappointment. The female character may be expressing her dissatisfaction and disappointment towards someone or something, as well as her unwillingness to face her own desires. This aligns with the overall negative emotions displayed by the female character.","In the video, the subtitle text reads , At least I'm willing to face my own desires. What about you?. This confrontational statement reflects defensive defiance intertwined with accusation. Based on the visual clues describing tears welling in her eyes, redness/puffiness indicating prolonged crying, strained facial expressions conveying sorrow, and the fresh bleeding scratch on her cheek suggesting physical conflict, we infer profound emotional distress compounded by pain from violence. The auditory clues further reveal layered emotions-the confrontational tone of What about you? paired with her vocal delivery likely carrying sharpness or bitterness, contrasting sharply with her visibly tearful appearance. This juxtaposition suggests she is simultaneously expressing anguish over unresolved conflict while lashing out in anger or shame. Therefore, the utterance reflects a complex emotional state combining deep sadness evidenced by tears and strained expression, hurt amplified by physical injury, and defiant anger conveyed through accusatory dialogue-all aligning with her overall emotional state of anguish and turmoil caused by interpersonal conflict.",a2,original_rejected,samplenew3_00000428,0,official_preferred,official,161,220,59,0.236994,0.046751
samplenew3_00000428::emotion_flip::base,samplenew3_00000428,"In the video, the subtitle text reads, At least I'm willing to face my own desires. What about you?. This confrontational statement reflects defensive defiance intertwined with accusation. Based on the visual clues describing tears welling in her eyes, redness/puffiness indicating prolonged crying, strained facial expressions conveying sorrow, and the fresh bleeding scratch on her cheek suggesting physical conflict, we infer profound emotional distress compounded by pain from violence. The auditory clues further reveal layered emotions-the confrontational tone of What about you? paired with her vocal delivery likely carrying sharpness or bitterness, contrasting sharply with her visibly tearful appearance. This juxtaposition suggests she is simultaneously expressing anguish over unresolved conflict while lashing out in anger or shame. Therefore, the utterance reflects a complex emotional state combining calm acceptance evidenced by tears and restrained expression, healing from past pain, and quiet resolve conveyed through measured dialogue—all aligning with her overall emotional state of peace and clarity after interpersonal conflict.","In the video, the subtitle text reads , At least I'm willing to face my own desires. What about you?. This confrontational statement reflects defensive defiance intertwined with accusation. Based on the visual clues describing tears welling in her eyes, redness/puffiness indicating prolonged crying, strained facial expressions conveying sorrow, and the fresh bleeding scratch on her cheek suggesting physical conflict, we infer profound emotional distress compounded by pain from violence. The auditory clues further reveal layered emotions-the confrontational tone of What about you? paired with her vocal delivery likely carrying sharpness or bitterness, contrasting sharply with her visibly tearful appearance. This juxtaposition suggests she is simultaneously expressing anguish over unresolved conflict while lashing out in anger or shame. Therefore, the utterance reflects a complex emotional state combining deep sadness evidenced by tears and strained expression, hurt amplified by physical injury, and defiant anger conveyed through accusatory dialogue-all aligning with her overall emotional state of anguish and turmoil caused by interpersonal conflict.",a2,emotion_flip,samplenew3_00000428,0,official_preferred,controlled_qwen3_text,161,160,-1,0.828358,0.856280
samplenew3_00000428::intensity_mismatch::base,samplenew3_00000428,"In the video, the subtitle text reads , At least I'm willing to face my own desires. What about you?. This confrontational statement reflects defensive defiance intertwined with accusation. Based on the visual clues describing tears welling in her eyes, redness/puffiness indicating prolonged crying, strained facial expressions conveying sorrow, and the fresh bleeding scratch on her cheek suggesting physical conflict, we infer profound emotional distress compounded by pain from violence. The auditory clues further reveal layered emotions-the confrontational tone of What about you? paired with her vocal delivery likely carrying sharpness or bitterness, contrasting sharply with her visibly tearful appearance. This juxtaposition suggests she is simultaneously expressing anguish over unresolved conflict while lashing out in anger or shame. Therefore, the utterance reflects a complex emotional state combining deep sadness evidenced by tears and strained expression, hurt amplified by physical injury, and defiant anger conveyed through accusatory dialogue-all aligning with her overall emotional state of anguish and turmoil caused by interpersonal conflict.","In the video, the subtitle text reads, At least I'm willing to face my own desires. What about you?. This confrontational statement reflects defensive defiance intertwined with accusation. Based on the visual clues describing tears welling in her eyes, redness/puffiness indicating prolonged crying, strained facial expressions conveying sorrow, and the fresh bleeding scratch on her cheek suggesting physical conflict, we infer profound emotional distress compounded by pain from violence. The auditory clues further reveal layered emotions-the confrontational tone of What about you? paired with her vocal delivery likely carrying sharpness or bitterness, contrasting sharply with her visibly tearful appearance. This juxtaposition suggests she is simultaneously expressing anguish over unresolved conflict while lashing out in anger or shame. Therefore, the utterance reflects a complex emotional state combining mild sadness evidenced by tears and strained expression, hurt amplified by physical injury, and defiant anger conveyed through accusatory dialogue-all aligning with her overall emotional state of anguish and turmoil caused by interpersonal conflict.",a1,intensity_mismatch,samplenew3_00000428,0,official_preferred,controlled_qwen3_text,161,161,0,0.983607,0.996139
samplenew3_00000428::evidence_contradiction::base,samplenew3_00000428,"In the video, the subtitle text reads , At least I'm willing to face my own desires. What about you?. This confrontational statement reflects defensive defiance intertwined with accusation. Based on the visual clues describing tears welling in her eyes, redness/puffiness indicating prolonged crying, strained facial expressions conveying sorrow, and the fresh bleeding scratch on her cheek suggesting physical conflict, we infer profound emotional distress compounded by pain from violence. The auditory clues further reveal layered emotions-the confrontational tone of What about you? paired with her vocal delivery likely carrying sharpness or bitterness, contrasting sharply with her visibly tearful appearance. This juxtaposition suggests she is simultaneously expressing anguish over unresolved conflict while lashing out in anger or shame. Therefore, the utterance reflects a complex emotional state combining deep sadness evidenced by tears and strained expression, hurt amplified by physical injury, and defiant anger conveyed through accusatory dialogue-all aligning with her overall emotional state of anguish and turmoil caused by interpersonal conflict.","In the video, the subtitle text reads, At least I'm willing to face my own desires. What about you?. This confrontational statement reflects defensive defiance intertwined with accusation. Based on the visual clues describing tears welling in her eyes, redness/puffiness indicating prolonged crying, strained facial expressions conveying sorrow, and the fresh bleeding scratch on her cheek suggesting physical conflict, we infer profound emotional distress compounded by pain from violence. The auditory clues further reveal layered emotions-the confrontational tone of What about you? paired with her vocal delivery likely carrying softness or resignation, contrasting sharply with her visibly tearful appearance. This juxtaposition suggests she is simultaneously expressing anguish over unresolved conflict while lashing out in anger or shame. Therefore, the utterance reflects a complex emotional state combining deep sadness evidenced by tears and strained expression, hurt amplified by physical injury, and defiant anger conveyed through accusatory dialogue-all aligning with her overall emotional state of anguish and turmoil caused by interpersonal conflict.",a1,evidence_contradiction,samplenew3_00000428,0,official_preferred,controlled_qwen3_text,161,161,0,0.967480,0.548263
samplenew3_00000446::original_rejected::base,samplenew3_00000446,"In the video, the character is in a room with traditional Chinese-style window frames in the background. Their facial expression shows a serious and focused gaze, slightly parted lips, and a tense jawline, indicating concentration and concern. Their body language reveals an upright and still posture, with a slightly tense stance, suggesting they are engaged in a serious conversation or delivering important information.In the audio, the character's voice demonstrates a serious and measured tone. The vocal tone remains consistent throughout, with no notable shifts. Background audio is not explicitly described, but the overall tone supports a contemplative and cautious atmosphere.The subtitle reads: ""The news that Lu Mingwang heard may all be fake."" The choice of words ""may all be fake"" and the sentence structure, which is declarative and direct, suggest a clear expression of doubt and skepticism. The semantic content indicates a negative and uncertain emotional tone, reflecting concern over the reliability of the information.At the beginning, the character exhibits a focused and serious emotional state. As the scene progresses, there is no significant emotional shift; the character maintains a consistent tone and expression. By the end, the emotional state remains one of concern and doubt. This emotional trajectory shows a stable and persistent sense of worry.Combining the visual cues (serious facial expression, upright posture, tense body language), auditory signals (measured and serious tone), and textual information (expression of doubt and skepticism), along with the temporal progression (consistent emotional state), we can conclude that the character experiences worried emotion with moderate intensity. The serious facial expression and the subtitle particularly support this interpretation. There is also a subtle indication of anxiety, suggesting a complex emotional state involving both concern and uncertainty.","The video shows a man in a room looking off to the side with a furrowed brow and slightly widened eyes as if he is worried. He says ""Wang Gui heard the news, may be all fake"". This statement suggests worry and concern about the truthfulness of the information he received and a level of suspicion. His facial expression while delivering this line conveys both worry and confusion, indicating he is unsure how to process the information. The slight surprise in his expression, coupled with the subsequent confusion, indicates he is taken aback by the news.",a1,original_rejected,samplenew3_00000446,0,official_preferred,official,285,96,-189,0.163934,0.039184
samplenew3_00000586::original_rejected::base,samplenew3_00000586,"The video shows a man in traditional clothing on horseback, looking off-screen with a furrowed brow. His expression suggests he's grappling with something mentally. The slightly downturned corners of his mouth and a tense look around his eyes hints at negative emotions. His gaze is fixed and intense suggesting focus but his general demeanor leans towards bewilderment. The presence of the emotion words from the video are explained as follows: * **Confusion**: His furrowed brow and intense gaze indicate he is trying to understand a situation that isn't clear. * **Suspicious**: The man's direct stare, combined with his apparent confusion, might imply he distrusts something or someone. * **Worried**: The tense expression around his eyes signals that he is concerned about something. * **Annoyance**: The slightly downturned corners of his mouth might show slight irritation In conclusion, the man's facial expressions and demeanor point towards a state of mental struggle and unease.","In the video, the scene presents a close-up of a middle-aged male character, clad in traditional Chinese attire consisting of a maroon robe with intricate patterns and a distinctive tall fabric hat, suggesting a historical setting. He appears to be on horseback in an outdoor environment, with a blurred, dark structure forming the background. His facial expression is one of deep contemplation, marked by slightly furrowed brows, a subtly downturned and slightly ajar mouth, and eyes that gaze downwards, conveying a sense of serious thought or internal questioning. This visual solemnity is complemented by the audio, where the character's voice is calm, possessing a moderate pace and a low, reflective tone, which subtly communicates a rhetorical query or a hint of weariness rather than overt agitation. The accompanying Chinese subtitle, ""为何只跟他一味"" (""Why only blindly follow him?""), aligns perfectly with his pensive expression and the nuanced tone, indicating that he is expressing skepticism, disagreement, or a mild form of exasperation concerning someone's unwavering and possibly ill-advised allegiance or persistence in a particular action. The cumulative evidence from his visual presentation, vocal delivery, and the literal meaning of his words points to a state of concerned questioning and subtle disapproval.",a2,original_rejected,samplenew3_00000586,0,official_preferred,official,197,148,-49,0.145000,0.018150
samplenew3_00000586::evidence_contradiction::base,samplenew3_00000586,"In the video, the scene presents a close-up of a middle-aged male character, clad in traditional Chinese attire consisting of a maroon robe with intricate patterns and a distinctive tall fabric hat, suggesting a historical setting. He appears to be on horseback in an outdoor environment, with a blurred, dark structure forming the background. His facial expression is one of deep contemplation, marked by slightly furrowed brows, a subtly downturned and slightly ajar mouth, and eyes that gaze downwards, conveying a sense of serious thought or internal questioning. This visual solemnity is complemented by the audio, where the character's voice is calm, possessing a moderate pace and a low, reflective tone, which subtly communicates a rhetorical query or a hint of weariness rather than overt agitation. The accompanying Chinese subtitle, ""为何只跟他一味"" (""Why only blindly follow him?""), aligns perfectly with his pensive expression and the nuanced tone, indicating that he is expressing skepticism, disagreement, or a mild form of exasperation concerning someone's unwavering and possibly ill-advised allegiance or persistence in a particular action. The cumulative evidence from his visual presentation, vocal delivery, and the literal meaning of his words points to a state of concerned questioning and subtle disapproval.","In the video, the scene presents a close-up of a middle-aged male character, clad in traditional Chinese attire consisting of a maroon robe with intricate patterns and a distinctive tall fabric hat, suggesting a historical setting. He appears to be on horseback in an outdoor environment, with a blurred, dark structure forming the background. His facial expression is one of deep contemplation, marked by slightly furrowed brows, a subtly downturned and slightly ajar mouth, and eyes that gaze downwards, conveying a sense of serious thought or internal questioning. This visual solemnity is complemented by the audio, where the character's voice is agitated, possessing a rapid pace and a loud, urgent tone, which subtly communicates a rhetorical query or a hint of weariness rather than overt agitation. The accompanying Chinese subtitle, ""为何只跟他一味"" (""Why only blindly follow him?""), aligns perfectly with his pensive expression and the nuanced tone, indicating that he is expressing skepticism, disagreement, or a mild form of exasperation concerning someone's unwavering and possibly ill-advised allegiance or persistence in a particular action. The cumulative evidence from his visual presentation, vocal delivery, and the literal meaning of his words points to a state of concerned questioning and subtle disapproval.",a1,evidence_contradiction,samplenew3_00000586,0,official_preferred,controlled_qwen3_text,197,197,0,0.942857,0.959970
