sample_id,split,error_type,preferred_description,controlled_negative,sentence_id,source_phrase,replacement_phrase,target_modality,construction,preferred_words,negative_words,length_delta,sentence_delta,lexical_jaccard,sequence_similarity,observed_type,targeted_error_present,non_target_preserved,fluent,quality_score,verified
samplenew3_00000428,train,evidence_contradiction,"In the video, the subtitle text reads , At least I'm willing to face my own desires. What about you?. This confrontational statement reflects defensive defiance intertwined with accusation. Based on the visual clues describing tears welling in her eyes, redness/puffiness indicating prolonged crying, strained facial expressions conveying sorrow, and the fresh bleeding scratch on her cheek suggesting physical conflict, we infer profound emotional distress compounded by pain from violence. The auditory clues further reveal layered emotions-the confrontational tone of What about you? paired with her vocal delivery likely carrying sharpness or bitterness, contrasting sharply with her visibly tearful appearance. This juxtaposition suggests she is simultaneously expressing anguish over unresolved conflict while lashing out in anger or shame. Therefore, the utterance reflects a complex emotional state combining deep sadness evidenced by tears and strained expression, hurt amplified by physical injury, and defiant anger conveyed through accusatory dialogue-all aligning with her overall emotional state of anguish and turmoil caused by interpersonal conflict.","In the video, the subtitle text reads, At least I'm willing to face my own desires. What about you?. This confrontational statement reflects defensive defiance intertwined with accusation. Based on the visual clues describing tears welling in her eyes, redness/puffiness indicating prolonged crying, strained facial expressions conveying sorrow, and the fresh bleeding scratch on her cheek suggesting physical conflict, we infer profound emotional distress compounded by pain from violence. The auditory clues further reveal layered emotions-the confrontational tone of What about you? paired with her vocal delivery likely carrying softness or resignation, contrasting sharply with her visibly tearful appearance. This juxtaposition suggests she is simultaneously expressing anguish over unresolved conflict while lashing out in anger or shame. Therefore, the utterance reflects a complex emotional state combining deep sadness evidenced by tears and strained expression, hurt amplified by physical injury, and defiant anger conveyed through accusatory dialogue-all aligning with her overall emotional state of anguish and turmoil caused by interpersonal conflict.",S5,her vocal delivery likely carrying sharpness or bitterness,her vocal delivery likely carrying softness or resignation,audio,qwen3_generated,161,161,0,0,0.967479674796748,0.5482625482625483,evidence_contradiction,True,True,True,5,True
samplenew3_00000586,train,evidence_contradiction,"In the video, the scene presents a close-up of a middle-aged male character, clad in traditional Chinese attire consisting of a maroon robe with intricate patterns and a distinctive tall fabric hat, suggesting a historical setting. He appears to be on horseback in an outdoor environment, with a blurred, dark structure forming the background. His facial expression is one of deep contemplation, marked by slightly furrowed brows, a subtly downturned and slightly ajar mouth, and eyes that gaze downwards, conveying a sense of serious thought or internal questioning. This visual solemnity is complemented by the audio, where the character's voice is calm, possessing a moderate pace and a low, reflective tone, which subtly communicates a rhetorical query or a hint of weariness rather than overt agitation. The accompanying Chinese subtitle, ""为何只跟他一味"" (""Why only blindly follow him?""), aligns perfectly with his pensive expression and the nuanced tone, indicating that he is expressing skepticism, disagreement, or a mild form of exasperation concerning someone's unwavering and possibly ill-advised allegiance or persistence in a particular action. The cumulative evidence from his visual presentation, vocal delivery, and the literal meaning of his words points to a state of concerned questioning and subtle disapproval.","In the video, the scene presents a close-up of a middle-aged male character, clad in traditional Chinese attire consisting of a maroon robe with intricate patterns and a distinctive tall fabric hat, suggesting a historical setting. He appears to be on horseback in an outdoor environment, with a blurred, dark structure forming the background. His facial expression is one of deep contemplation, marked by slightly furrowed brows, a subtly downturned and slightly ajar mouth, and eyes that gaze downwards, conveying a sense of serious thought or internal questioning. This visual solemnity is complemented by the audio, where the character's voice is agitated, possessing a rapid pace and a loud, urgent tone, which subtly communicates a rhetorical query or a hint of weariness rather than overt agitation. The accompanying Chinese subtitle, ""为何只跟他一味"" (""Why only blindly follow him?""), aligns perfectly with his pensive expression and the nuanced tone, indicating that he is expressing skepticism, disagreement, or a mild form of exasperation concerning someone's unwavering and possibly ill-advised allegiance or persistence in a particular action. The cumulative evidence from his visual presentation, vocal delivery, and the literal meaning of his words points to a state of concerned questioning and subtle disapproval.",4,"voice is calm, possessing a moderate pace and a low, reflective tone","voice is agitated, possessing a rapid pace and a loud, urgent tone",audio,qwen3_generated,197,197,0,0,0.9428571428571428,0.9599697885196374,evidence_contradiction,True,True,True,5,True
samplenew3_00000640,train,modality_omission,"In the video, the subtitle content reads They just want to intimidate and scare me , explicitly conveying the speaker's perception of external threats. Based on this textual clue paired with visual cues-including his furrowed eyebrows, downward-directed gaze, stiff posture, and the dimly lit formal environment-we infer a tone of deep vulnerability intertwined with quiet defiance. The furrowed brows and downward gaze suggest internal tension or rumination about perceived threats intimidate, while his rigid posture reflects restrained agitation or resistance scare me. The dim lighting amplifies the somber atmosphere, reinforcing feelings of stress and isolation described in the emotional analysis. Furthermore, the phrasing just want implies subtle skepticism or rejection of aggressors' intentions defiant, hinting at unresolved conflict beneath his surface worry accusatory. Therefore, this utterance reflects a complex emotional state aligning with his overall portrayal-a blend of fear-driven stress worried and guarded resistance concerned, defiant, shaped by both environmental context and verbal content.","In the video, the subtitle content reads They just want to intimidate and scare me, explicitly conveying the speaker's perception of external threats. Based on this textual clue paired with visual cues--we infer a tone of deep vulnerability intertwined with quiet defiance. The furrowed brows and downward gaze suggest internal tension or rumination about perceived threats intimidate, while his rigid posture reflects restrained agitation or resistance scare me. The dim lighting amplifies the somber atmosphere, reinforcing feelings of stress and isolation described in the emotional analysis. Furthermore, the phrasing just want implies subtle skepticism or rejection of aggressors' intentions defiant, hinting at unresolved conflict beneath his surface worry accusatory. Therefore, this utterance reflects a complex emotional state aligning with his overall portrayal-a blend of fear-driven stress worried and guarded resistance concerned, defiant, shaped by both environmental context and verbal content.",S2,"including his furrowed eyebrows, downward-directed gaze, stiff posture, and the dimly lit formal environment",,visual,qwen3_generated,153,141,-12,0,0.911504424778761,0.9487541137752703,modality_omission,True,True,True,5,True
samplenew3_00000697,train,evidence_contradiction,"In the video, the screen shows a man wearing a suit, and the environment looks like an indoor place with a desk and a phone call in the background. At the beginning of the video, his gaze is downward, seemingly contemplating or thinking about something. In the following scenes, he looks up, seemingly expecting or waiting for something. Overall, the character's mood appears calm and restrained. In the audio, the tone is low and the speech is slow, as if the character is processing information or making a deliberate decision. In the text, the subtitle says, ""I called to confirm with you."" This sentence implies intentionality and emotional restraint, suggesting a need for clarity or agreement in a formal or interpersonal context.Based on the description of the character in the video clues, such as the formal attire, the indoor setting, and the background of a phone call, as well as the description of a low and slow tone in the audio clues, we can infer that this sentence is likely part of a communication process, where the character is carefully requesting confirmation from the other person.","In the video, the screen shows a man wearing a suit, and the environment looks like an indoor place with a desk and a phone call in the background. At the beginning of the video, his gaze is downward, seemingly contemplating or thinking about something. In the following scenes, he looks up, seemingly expecting or waiting for something. Overall, the character's mood appears calm and restrained. In the audio, the tone is high and the speech is fast, as if the character is processing information or making a deliberate decision. In the text, the subtitle says, ""I called to confirm with you."" This sentence implies intentionality and emotional restraint, suggesting a need for clarity or agreement in a formal or interpersonal context.Based on the description of the character in the video clues, such as the formal attire, the indoor setting, and the background of a phone call, as well as the description of a low and slow tone in the audio clues, we can infer that this sentence is likely part of a communication process, where the character is carefully requesting confirmation from the other person.",5,the tone is low and the speech is slow,the tone is high and the speech is fast,audio,qwen3_generated,187,187,0,0,0.9811320754716981,0.9760289461781999,evidence_contradiction,True,True,True,5,True
samplenew3_00000697,train,modality_omission,"In the video, the screen shows a man wearing a suit, and the environment looks like an indoor place with a desk and a phone call in the background. At the beginning of the video, his gaze is downward, seemingly contemplating or thinking about something. In the following scenes, he looks up, seemingly expecting or waiting for something. Overall, the character's mood appears calm and restrained. In the audio, the tone is low and the speech is slow, as if the character is processing information or making a deliberate decision. In the text, the subtitle says, ""I called to confirm with you."" This sentence implies intentionality and emotional restraint, suggesting a need for clarity or agreement in a formal or interpersonal context.Based on the description of the character in the video clues, such as the formal attire, the indoor setting, and the background of a phone call, as well as the description of a low and slow tone in the audio clues, we can infer that this sentence is likely part of a communication process, where the character is carefully requesting confirmation from the other person.","In the video, the screen shows a man wearing a suit, and the environment looks like an indoor place with a desk and a phone call in the background. At the beginning of the video, his gaze is downward, seemingly contemplating or thinking about something. In the following scenes, he looks up, seemingly expecting or waiting for something. Overall, the character's mood appears calm and restrained. In the text, the subtitle says, ""I called to confirm with you."" This sentence implies intentionality and emotional restraint, suggesting a need for clarity or agreement in a formal or interpersonal context.Based on the description of the character in the video clues, such as the formal attire, the indoor setting, and the background of a phone call, as well as the description of a low and slow tone in the audio clues, we can infer that this sentence is likely part of a communication process, where the character is carefully requesting confirmation from the other person.",S5,"In the audio, the tone is low and the speech is slow, as if the character is processing information or making a deliberate decision.",,audio,qwen3_generated,187,163,-24,1,0.9326923076923077,0.9359653346172364,modality_omission,True,True,True,5,True
samplenew3_00000710,train,evidence_contradiction,"In the video, the subtitle content states, Your family's living conditions since you were a child should have been quite good. This observational statement serves as the foundation for analyzing the speaker's emotional state. Based on the vocal tone clues describing his voice as even, calm, and conversational, coupled with the facial expression clues detailing a very slight, almost polite smile paired with neutral eyebrows and focused eyes, it becomes evident that the speaker is maintaining emotional restraint. The absence of tension or strong positive emotion in his expression further reinforces this neutrality. Additionally, the body language clues-relaxed posture and engaged conversation without agitated movements-suggest he is operating in a composed analytical mode rather than expressing personal sentiment. This combination of observational speech delivery making a statement, controlled facial cues calm and controlled expression, and relaxed physicality relaxed posture, indicates an intent focused on inquiry rather than emotional expression. Therefore, the utterance reflects a calm, analytical tone consistent with someone probing for background information e. g. , psychologist or detective, aligning seamlessly with the speaker's overall emotionally balanced demeanor described across multimodal clues.","In the video, the subtitle content states, Your family's living conditions since you were a child should have been quite good. This observational statement serves as the foundation for analyzing the speaker's emotional state. Based on the vocal tone clues describing his voice as even, calm, and conversational, coupled with the facial expression clues detailing a wide, genuine smile paired with raised eyebrows and darting eyes, it becomes evident that the speaker is maintaining emotional restraint. The absence of tension or strong positive emotion in his expression further reinforces this neutrality. Additionally, the body language clues-relaxed posture and engaged conversation without agitated movements-suggest he is operating in a composed analytical mode rather than expressing personal sentiment. This combination of observational speech delivery making a statement, controlled facial cues calm and controlled expression, and relaxed physicality relaxed posture, indicates an intent focused on inquiry rather than emotional expression. Therefore, the utterance reflects a calm, analytical tone consistent with someone probing for background information e. g., psychologist or detective, aligning seamlessly with the speaker's overall emotionally balanced demeanor described across multimodal clues.",S3,"a very slight, almost polite smile paired with neutral eyebrows and focused eyes","a wide, genuine smile paired with raised eyebrows and darting eyes",visual,qwen3_generated,182,180,-2,0,0.9323308270676691,0.2950322335987865,evidence_contradiction,True,True,True,5,True
samplenew3_00000736,train,evidence_contradiction,"Here's my analysis of the video: The man in the video is speaking to another person who is off-screen. His facial expression is serious, with a slight furrow in his brow. The pace of speech is slow and deliberate. These visual and auditory cues suggest he is being **thoughtful**. His direct gaze and the intensity in his eyes could also imply he is **aware** of the situation's gravity. His face isn't expressing any positive emotion, so **neutral** emotion label can be associated here. While his expression is serious, he doesn't display any overt anger or frustration, so the emotion is more **calm** than agitated. His careful consideration of words suggests he could be **critical**, **disapproving** or **suspicious** of the topic being discussed, or the person he's addressing. In conclusion, the man's serious demeanor, measured speech, and direct gaze indicate a state of thoughtful awareness and relative calmness, potentially tinged with elements of suspicion, criticism, or disapproval.","Here's my analysis of the video: The man in the video is speaking to another person who is off-screen. His facial expression is serious, with a slight furrow in his brow. The pace of speech is fast and rushed. These visual and auditory cues suggest he is being **thoughtful**. His direct gaze and the intensity in his eyes could also imply he is **aware** of the situation's gravity. His face isn't expressing any positive emotion, so **neutral** emotion label can be associated here. While his expression is serious, he doesn't display any overt anger or frustration, so the emotion is more **calm** than agitated. His careful consideration of words suggests he could be **critical**, **disapproving** or **suspicious** of the topic being discussed, or the person he's addressing. In conclusion, the man's serious demeanor, measured speech, and direct gaze indicate a state of thoughtful awareness and relative calmness, potentially tinged with elements of suspicion, criticism, or disapproval.",S3,The pace of speech is slow and deliberate.,The pace of speech is fast and rushed.,audio,qwen3_generated,156,156,0,0,0.9595959595959596,0.22567703109327983,evidence_contradiction,True,True,True,5,True
samplenew3_00000736,train,modality_omission,"Here's my analysis of the video: The man in the video is speaking to another person who is off-screen. His facial expression is serious, with a slight furrow in his brow. The pace of speech is slow and deliberate. These visual and auditory cues suggest he is being **thoughtful**. His direct gaze and the intensity in his eyes could also imply he is **aware** of the situation's gravity. His face isn't expressing any positive emotion, so **neutral** emotion label can be associated here. While his expression is serious, he doesn't display any overt anger or frustration, so the emotion is more **calm** than agitated. His careful consideration of words suggests he could be **critical**, **disapproving** or **suspicious** of the topic being discussed, or the person he's addressing. In conclusion, the man's serious demeanor, measured speech, and direct gaze indicate a state of thoughtful awareness and relative calmness, potentially tinged with elements of suspicion, criticism, or disapproval.","Here's my analysis of the video: The man in the video is speaking to another person who is off-screen. The pace of speech is slow and deliberate. These visual and auditory cues suggest he is being **thoughtful**. His direct gaze and the intensity in his eyes could also imply he is **aware** of the situation's gravity. His face isn't expressing any positive emotion, so **neutral** emotion label can be associated here. While his expression is serious, he doesn't display any overt anger or frustration, so the emotion is more **calm** than agitated. His careful consideration of words suggests he could be **critical**, **disapproving** or **suspicious** of the topic being discussed, or the person he's addressing. In conclusion, the man's serious demeanor, measured speech, and direct gaze indicate a state of thoughtful awareness and relative calmness, potentially tinged with elements of suspicion, criticism, or disapproval.",2,"His facial expression is serious, with a slight furrow in his brow.",,visual,qwen3_generated,156,144,-12,1,0.9587628865979382,0.12331606217616581,modality_omission,True,True,True,5,True
samplenew3_00000745,train,emotion_flip,"In the video, the screen shows a male character. At the beginning of the video, his facial expression is relatively serious, with slightly furrowed eyebrows and a slightly downturned mouth. In the following scenes, his facial expression becomes more intense, with raised eyebrows and a slightly open mouth, indicating that he is speaking or reacting to something. In the audio, the character's voice is relatively low, and the tone is serious. In the text, the subtitle says, ""Qingyu will not be ashamed."" This sentence may be the male character's evaluation or reaction to someone or something. Based on the video clues of the male character's serious facial expression, slightly furrowed eyebrows, and slightly downturned mouth, as well as the audio clue of the character's low voice and serious tone, we can infer that this sentence may carry a sense of seriousness or concern. Therefore, this sentence may be the male character's evaluation or reaction to someone or something, expressing a serious or concerned emotion.","In the video, the screen shows a male character. At the beginning of the video, his facial expression is relatively serious, with slightly furrowed eyebrows and a slightly downturned mouth. In the following scenes, his facial expression becomes more intense, with raised eyebrows and a slightly open mouth, indicating that he is speaking or reacting to something. In the audio, the character's voice is relatively low, and the tone is serious. In the text, the subtitle says, ""Qingyu will not be ashamed."" This sentence may be the male character's evaluation or reaction to someone or something. Based on the video clues of the male character's serious facial expression, slightly furrowed eyebrows, and slightly downturned mouth, as well as the audio clue of the character's low voice and serious tone, we can infer that this sentence may carry a sense of calmness or indifference. Therefore, this sentence may be the male character's evaluation or reaction to someone or something, expressing a serious or concerned emotion.",S7,we can infer that this sentence may carry a sense of seriousness or concern,we can infer that this sentence may carry a sense of calmness or indifference,global,qwen3_generated,164,164,0,0,0.948051948051948,0.9775609756097561,emotion_flip,True,True,True,5,True
samplenew3_00000745,train,evidence_contradiction,"In the video, the screen shows a male character. At the beginning of the video, his facial expression is relatively serious, with slightly furrowed eyebrows and a slightly downturned mouth. In the following scenes, his facial expression becomes more intense, with raised eyebrows and a slightly open mouth, indicating that he is speaking or reacting to something. In the audio, the character's voice is relatively low, and the tone is serious. In the text, the subtitle says, ""Qingyu will not be ashamed."" This sentence may be the male character's evaluation or reaction to someone or something. Based on the video clues of the male character's serious facial expression, slightly furrowed eyebrows, and slightly downturned mouth, as well as the audio clue of the character's low voice and serious tone, we can infer that this sentence may carry a sense of seriousness or concern. Therefore, this sentence may be the male character's evaluation or reaction to someone or something, expressing a serious or concerned emotion.","In the video, the screen shows a male character. At the beginning of the video, his facial expression is relatively serious, with slightly furrowed eyebrows and a slightly downturned mouth. In the following scenes, his facial expression becomes more intense, with raised eyebrows and a slightly open mouth, indicating that he is speaking or reacting to something. In the audio, the character's voice is relatively loud, and the tone is playful. In the text, the subtitle says, ""Qingyu will not be ashamed."" This sentence may be the male character's evaluation or reaction to someone or something. Based on the video clues of the male character's serious facial expression, slightly furrowed eyebrows, and slightly downturned mouth, as well as the audio clue of the character's low voice and serious tone, we can infer that this sentence may carry a sense of seriousness or concern. Therefore, this sentence may be the male character's evaluation or reaction to someone or something, expressing a serious or concerned emotion.",4,"the character's voice is relatively low, and the tone is serious","the character's voice is relatively loud, and the tone is playful",audio,qwen3_generated,164,164,0,0,0.974025974025974,0.9741337237676916,evidence_contradiction,True,True,True,5,True
